no,content,score,date
1324,관람객       현실을 잊게 해주는 음악과 연기  하지만 결말은 지극히 현실적인 엔딩으로 빛을 내는 수작,9,2016.12.16 21:44
1325,관람객       훌륭한 명작이니다,9,2016.12.16 20:02
1326,영화 관람 내내 하늘을 나는 꿈 속이였다 누군가의 현실이 나의 꿈이고 나의 현실은 누군가의 꿈이된다 꿈에서 깨면 지독한 현실을 살아간다,10,2016.12.16 13:57
1327,불가능해 보이는 꿈을 그토록 오래도록 붙자고 있을 수 있는 의지   마지막 미소는 가장 힘들었지만 빛났던 시간을 함께했던 서로에 대한 고마움  어바웃타임 이후로 3번 관람한 영화는 처음입니다,10,2016.12.16 12:15
1328,오프닝과 엔딩이 너무 완벽해요    오프닝과 엔딩 몇번을 돌려보고싶어요,10,2016.12.16 12:02
1329,해피엔딩 새드엔딩   엔딩을 규정짓는건 의미없다  두 남녀가 평생 영원히 함께해야만 해피엔딩이 되는건 아니다  서로 각자 원했던 모습대로   세바스찬은 자신이 원하던 삶  미아도 자신이 원했던 삶  그렇게 흘러가는대로 잘 사는것 또한 행복이다,10,2016.12.16 09:58
1330,저는 한번 더 보러 가려구요,10,2016.12.15 08:36
1331,두번 봤습니다   설명끝,10,2016.12.15 08:18
1332,관람객       음악듣는맛에 본 영화,7,2016.12.14 03:10
1333,한번 더 보고싶다  함께 하고 있는 사람의 소중함  인생의 모든 순간 내가 만들 선택에 대해 생각해볼 수 있는 시간이었다  씁쓸하다,10,2016.12.13 22:58
1334,관람객       내꿈도 지키고 싶다,10,2016.12.13 19:14
1335,관람객       마지막 장면은 대사 한 줄 없이 감정이 휘몰아치게 한다  이런 영화 다시 있을까,10,2016.12.13 11:57
1336,관람객       많을것을느끼게해준영화,10,2016.12.13 11:07
1337,지금 고이 접어 두었던 꿈에 도달하기 위한 길을 가고 있는 중이다  오프닝 곡 부터 잘하고 있다고  토닥토닥 위로 받는 느낌 비록 그 길 위에서 자꾸만 넘어져서 내 길이 아닌가 의심이 가지만 아직 내 능력이 수면위로 떠오르지 않았을 뿐,10,2016.12.13 10:48
1338,평점처음남겨봄 요즘 고민과생각이많은데 굉장히자극적이였음,10,2016.12.13 10:24
1339,관람객       꿈과 열정에 대해  지금 내 상황을 적나라하게 보여주는 영화  그래서 안쓰럽고도 행복한 영화,10,2016.12.12 21:56
1340,어떻게보면 영화도 예술이라는 카테고리중하나인데 이영화는뭔가 진짜 이영화로인해서 예술을보고온느낌  짧게말해 영화보러왔는데 예술보고옴,10,2016.12.12 21:02
1341,서로 마주보는 극장 다시 처음으로 돌아가 키스하는 순간 해피엔딩인듯 아닌듯한 마지막까지다 좋았다,10,2016.12.10 14:16
1342,2016년의 시점에 뻔해빠진 과거의 영광들을 이렇게나 아름답게 조합하는 것은 굉장히 어려운 일이라 생각된다,9,2016.12.10 12:34
1343,올해 영화 중 최고 한국은 따라할 수 없다,10,2016.12.10 01:49
1344,경쾌함 속의 먹먹함을 잊을 수 없다,10,2016.12.10 01:48
1345,진짜 최고의 영화다  영화 끝났는데 벙쪄 앉아있게 만든 영화,10,2016.12.10 00:05
1346,어릴적 생각했던 꿈과 현실의 감정이 다시 떠올랐다,10,2016.12.09 23:47
1347,현실에 벽에 막혀 자연스럽게 헤어짐을 맞이하는 두 사람 서로를 사랑하면서도 시간의 흐름에 모든 것을 맡기는  솔직히 난 그 키스가 현실에서도 이어지길 바랐다  마지막 10분에 내가 느낄 수 있는 온갖 감정을 다 느끼게해준 영화,10,2016.12.09 17:58
1348,꿈을 꾸는 그댈 위하여  비록 바보같다 하여도  상처입은 가슴을 위하여  우리의 시행착오를 위하여   꿈과 사랑의 가운데 서서  환상과 현실을 보다,10,2016.12.09 14:10
1349,당황도 잠시  감탄이 절로 나옴,10,2016.12.08 00:47
1350,내가 태어나기도 한참 전 나온   39 사랑은 비를 타고  39 를 보면서 아쉬웠었지  2010년도에 이런 영화는 다시 안나오겠지  일단 이 점에서 참 고마운 영화  중간중간 나오는 비현실적인 미쟝센들로 미소가 절로 지어짐  엠마와 라이안 고슬링은 역시 빛이 났다,7,2016.12.07 12:03
1351,관람객       소름 돋는 영화 연출과 스토리,6,2017.02.20 10:06
1352,관람객       현실이 되지 못한 남자의 소망이 애처롭다,8,2017.02.14 22:01
1353,관람객       난 잘 모르겠다,6,2017.01.25 12:51
1354,와  이뻤어요 마지막에 조금     가슴이 터질것 같았네요  여운이 남네요,10,2017.01.17 17:51
1355,관람객       꿈꾸는 바보들 중에 하나라서 너무 마음이 짠했어요 보는내내 눈물흘리구 퉁퉁불은채 나왓네요,9,2017.01.17 17:40
1356,관람객       마지막 결말이 반전이네요    그래도 아름다운 영상과 음악이 어우러진 영화였습니다,10,2017.01.17 17:32
1357,평점짜게준분들 소감보고 갔는데 보는내내 얼마나감정이 매말랐으면 이걸지루하다고생각하나하는 의문이들었다 색깔 음악 그리고 춤 뻔한이야기지만 양념이너무 맛있다,9,2017.01.17 17:13
1358,관람객       저의 생각은 라라랜드를 보기 전과 후로 바뀌었네요   태어나서 처음 같은 영화를 두번 보러 극장에 갑니다벅찬 감동이 있는 놀라운 영화입니다,10,2017.01.17 15:25
1359,나는 불호  뜬금없는 스토리전개 지루하고   진부한 스토리  그리고 그 날라다니는씬은 최악   그나마 엔딩이 현실적이라 용서해줌  나 뮤지컬영화좋아하는사람임,6,2017.01.08 00:34
1360,관람객       뮤지컬 영화와 가깝지 않은 분들은 1회차 관람 때 졸 수도 있지만 2회차 관람 때는 오프닝부터 가슴 아릿한 멋진 영화  2번 보시길 추천합니다   라라리언,9,2016.12.31 13:06
1361,관람객       취향탈거겉은영호  노래도 구렇게좋은지 모르겠는데,5,2016.12.29 00:23
1362,관람객       마지막은 쿨하게 미소로,10,2016.12.24 10:15
1363,관람객       아주볼만했습니다아주볼만했습니다,9,2016.12.22 02:16
1364,중간에 라이언 고슬링이 싫어하던 친구 키이스가 부르는 노래가 생각보다 좋아서 놀랬다,10,2016.12.21 16:20
1365,마지막엔딩씬은 정말 모든 여운을 남겨주는 것 같다   아직도 여운이 가시질 않는다,10,2016.12.21 15:43
1366,관람객       심야로 봤는데 집에 가기 싫더라,9,2016.12.21 15:10
1367,관람객       두번째 관람  극의 전개를 미리 알고 보는데도 밀려오는 감동  그리고 다시 봐도 아름다운 영상과 음악  최고의 영화,10,2016.12.21 01:24
1368,관람객       다시 한번 더 보고싶은 영화다 두 주인공의 꿈의 실현과 헤어짐이 공존했지만 참으로 마음이 따뜻해지고 영화가 끝나도 눈에 아른거리는 영화인것 같다  아름다운 음악 아름다운 배경  연말 크리스마스때 가족과 친구와 커플들이 꼭 봤으면,10,2016.12.20 21:43
1369,초반엔 이게 뭔가싶다가 어느정도 지나니 일반적인 연애영화같다가 마지막에는 미묘한 감정에 빠지게 함  남자친구랑 같이봤는데 전남친이 생각나는게 아니라 5년 후  이렇게 알콩달콩하던 우리가 남이되어 마주치게 되는 때를 상상하니 마음이 너무 씁쓸하고 아팠다,6,2016.12.20 00:55
1370,관람객       최근 몇 년간 본 영화중에 가장 심금을 울리는 영화,10,2016.12.19 20:43
1371,관람객       재즈를 애정하는 저에게는 선물같았던 영화였어요  남여 주인공의 결말을 보며 많은 생각이 들었네요  이 이야기는 해피엔딩일까요 새드엔딩일까요,10,2016.12.19 02:27
1372,관람객       그때 너를 보내지 않았다면 내곁에 있었을까,10,2016.12.18 12:02
1373,노랜좋으나 기대를 너무하고본듯너무 지루하다,3,2016.12.18 00:33
1374,관람객       현실과 사투를 벌이는 당신을 위로해줄 영화  꿈을 쫓는 당신에게 용기를 줄 영화,9,2016.12.17 16:02
1375,오프닝부터 마지막 두 눈빛까지 소름과 전율의 연속이었다,10,2016.12.17 02:35
1376,관람객       마지막에 울뻔했어요     최고입니다,10,2016.12.17 01:41
1377,여운은 남지만 초반은 넘 지루하고 임팩트가 없었음   하지만 마지막20분에 감동이 몰아치네요   라이언고슬링이 살린 영화인듯   메인테마와 시티오브스타 정말 멋진음악임,6,2016.12.15 22:59
1378,지루했다는사람들 불쌍하다  러닝타임 내내 황홀했다,10,2016.12.15 21:27
1379,관람객       괜찮은영화 예술에 대해 잘 모른다면 그저 그런 영화,8,2016.12.15 10:15
1380,관람객       뮤지컬같고 신선함 끝이 좀 아쉽,8,2016.12.14 01:05
1381,판도라가 벽돌공장에서 찍어낸 전형적인 억지 감동 재난영화라면  이 영화는 숨어있는 뭔가를 찾게 만드는 영화  그런데 그냥 생각없이 보기만 하는 사람은 느끼는게 없을지도,10,2016.12.13 16:07
1382,34                34   가슴에 꽂히는 말   상영중일때 딱 2번만 더봐야지,10,2016.12.13 10:54
1383,결말타령하시는 분들은 영화를 잘못보셨네요  이 영화가 그저그런 러브스토리가 아닌 이유가 바로 결말때문인데   결말에서 세바스찬이 피아노를 칠때 미아가 판타지속으로 빨려들어가는 의미와 라라랜드라는 이름의 상징성을 잘 파악못하신듯,10,2016.12.13 09:34
1384,환상과 현실의 절묘한 줄타기가 가져온 역작,10,2016.12.12 19:40
1385,라라랜드를 보며 사랑에는 음악과 춤이 필요하다고 느꼈다   비록 끝사랑은 달랐지만 믿음 하나로 미친듯이 꿈을 찾아 별들의 도시를 이룬 따뜻하고 멋진 영화이다,10,2016.12.12 19:40
1386,명작이라는 말을 여기서 쓴다,10,2016.12.12 19:37
1387,여운이    가시질않는가,10,2016.12.12 19:35
1388,만나지 못하면 만나지 못한대로  우연히 또 만나게 된다면 만난대로  인생이란 그런걸까나  어디서 누군가를 만날지 그리고 내가 어떻게 변할지는 아무도 모른다  닥치기전까지   또 보고싶다,10,2016.12.12 19:17
1389,끝나는 순간의 아련함은    를 듣고 있는 지금까지도 나를 떨리게 한다,10,2016.12.12 19:14
1390,34 우린 지금 어디에 있는거지   34        34 흐르는 대로 가보자  34,9,2016.12.12 19:12
1391,여자친구랑 기분좋게보러갔는데 이별영화보고와서 기분더럽고 찝찝하네요,2,2016.12.12 15:03
1392,글쎄요   글쎄요   저는 글쎄요   쩝,5,2016.12.12 01:36
1393,노잼   개지루함   영화관 안 반이상 졸도함 지겨워서 알바푼듯,2,2016.12.11 22:26
1394,영상 음악 은 괜찮은 듯 했지만 너무 산만하더라     끝나고 약간의 정신없는 느낌    다들 무슨 호평을 어찌나 과하게들 했는지 속은 기분이었다,3,2016.12.11 14:40
1395,야 형이 방금 보고왔는데 몸이 부들부들 거린다 영화보고 이렇게 분노했던적은 오늘이 처음이다이거 평점 10점준놈들 내부자들인거같다 노가다 뛰어서 보러갔더니 인생캐쓰레기 영화를 보다니 하,10,2016.12.11 12:20
1396,롱테이크가 참 많아서 보기 편했던,9,2016.12.11 04:50
1397,관람객       꿈이 생겼지만 제 자신을 믿지 못하고 머뭇거리고 있었는데 이 영화 를 보고나서 많은 위로를 얻었습니다 가사 한 마디 한 마디가 저한테  직접 하는 말 같아서 한참 울었네요 영상미도 음악도 최고였습니다,10,2016.12.08 23:35
1398,관람객       처음 한시간은 내스타일이 아니여서 지루한듯 싶다가 급 몰입된 영화 좋았습니다,8,2016.12.08 18:56
1399,관람객       시네마천국 재즈,10,2016.12.08 13:46
1400,영상미가 이쁘다고 해서 기대했던 영화   아름답다도 있지만 신선  스토리는 솔직히 특별한그런것은 기대하지 말아야하며  좀 지루할 수 도 있다   극본 스토리의 개연성이 좀 떨어진다  배우들의 연기는 10점  음악은 메인음악이 가장 좋고 나머지는 그저,7,2016.12.08 09:51
1401,관람객       환상속의 애잔한 위로를 받고 싶다면,8,2016.12.08 00:53
1402,관람객       2016년은 라라랜드가 짱먹었다고 보면 됨,10,2016.12.21 22:18
1403,관람객       최근 10년동안 본 영화 중에서 최고의 영화  영화란 이렇게 만들어져야한다,10,2016.12.20 12:01
1404,관람객       인생영화입니다   꼭보세요     맨날 라라랜드 오에스티들으면서 영화내용 되새기는중입니다,9,2016.12.19 03:23
1405,평점이 왜이리 높은건지  넘 기대를 하고 봐서 그런지 그냥 그랬어요  마지막 반전빼고는   죽기전에 꼭 봐야 한다고 하는글 개오버인듯  낚임,7,2016.12.12 17:40
1406,뭐  내일 죽으면 오늘 보러갈 영화  인생영화가 하나 추가돼  야 이자식들아   농담도 작작해라   진심 보다가 꿈 꾸는줄 알았다  그냥 지루하고 노래도 별로였고 사람들이 왜 극찬을 할까 진지하게 고민했다    엠마스톤과 연출과 영상미는 나쁘지 않았음,4,2016.12.11 13:16
1407,영상미는 인정  스토리는 너무 없음  중간에 너무 지루했음,2,2016.12.10 22:49
1408,네이버 라라랜드 8 71 판도라9 07 다들 머리에 총맞았나 왓챠만가도 평균 별 2개이상차이나는데 너무하지 않나,10,2016.12.10 21:56
1409,뒤에서 아저씨 코골고 주무시더라,2,2016.12.10 17:47
1410,걍 엠 마스톤언니가 너무 예쁘고 진짜 지루했음   진짜 잠옴,5,2017.02.27 01:22
1411,관람객       영화 예매 에러떴네요 환불좀,1,2017.01.03 14:57
1412,난 왜 잼없는거지       너무나 단순한 스토리,1,2017.01.01 16:06
1413,관람객       호불호갈려요 기대보다별로,2,2016.12.20 21:45
1414,어이없어서 로그인하고 글씁니다  오늘 극장가서 봤는데 스토리 뻔하고 결말 뻔하고 캐릭터 진부하고   보다가 졸뻔했는데 무슨 10점  여주인공 미화 쩔든데요 내가 하면 로맨스 남이 하면 불륜 의 대표같네요 영상미에 2점 드립니다,2,2016.12.10 23:47
